,ML,loss,Input Num,Input,MAPE train(%),MAPE val(%),MAPE test(%),Leave One
563,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'gpu_boost_clock(GHz)']",2.58307,3.0668,13.30556,13th corei7 - RTX4070
564,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.8055,5.47116,20.43353,13th corei5 - RTX3060 Ti
565,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",3.72428,4.39824,16.96581,13th corei7 - GTX1080
566,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.96864,5.66505,33.24402,13th corei5 - GTX1650
567,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.64063,5.28786,24.83412,1th Xeon Gold - RTX4070
568,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",3.68252,4.4597,13.99318,13th corei7 - RTX3050
569,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",3.80262,4.67853,14.38822,13th corei5 - GTX1080
570,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.57952,5.43017,26.58757,13th corei5 - RTX4070
571,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.57982,5.21823,9.47384,13th corei7 - RTX3060 Ti
572,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.07978,4.64881,14.21859,13th corei5 - RTX3050
573,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.95257,5.5579,13.65616,1th Xeon Gold - GTX1080
574,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.90736,5.42819,22.46586,9th corei7 - RTX2080 Ti
575,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_core', 'VRAM(GB)']",4.6794,5.14295,16.15086,13th corei7 - RTX4070
576,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.77335,3.34815,57.05329,13th corei5 - RTX3060 Ti
577,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.82173,3.39531,19.28703,13th corei7 - GTX1080
578,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.89819,3.47062,66.09565,13th corei5 - GTX1650
579,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.51626,3.11537,25.07928,1th Xeon Gold - RTX4070
580,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.78335,3.38059,10.57394,13th corei7 - RTX3050
581,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.4905,3.15507,13.4495,13th corei5 - GTX1080
582,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47576,3.19257,46.46461,13th corei5 - RTX4070
583,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.46769,3.02116,10.65067,13th corei7 - RTX3060 Ti
584,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.77118,3.38287,8.81292,13th corei5 - RTX3050
585,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.70911,3.33427,14.23785,1th Xeon Gold - GTX1080
586,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.74899,3.25903,25.14537,9th corei7 - RTX2080 Ti
587,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.57897,3.20646,6.33775,13th corei7 - RTX4070
588,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",48.1498,50.74547,99.64318,13th corei5 - RTX3060 Ti
589,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",52.51383,56.60798,21.45829,13th corei7 - GTX1080
590,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",47.61365,49.29127,48.43252,13th corei5 - GTX1650
591,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",45.34369,47.75998,110.56114,1th Xeon Gold - RTX4070
592,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",45.7708,48.48814,41.22151,13th corei7 - RTX3050
593,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",50.01325,52.00904,16.07456,13th corei5 - GTX1080
594,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",38.80127,40.14501,203.41863,13th corei5 - RTX4070
595,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",49.88881,48.73721,39.44455,13th corei7 - RTX3060 Ti
596,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",49.79163,49.30349,15.98021,13th corei5 - RTX3050
597,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",45.6999,45.99744,45.81375,1th Xeon Gold - GTX1080
598,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",51.97625,51.21429,32.22083,9th corei7 - RTX2080 Ti
599,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)']",42.14606,42.98318,142.11168,13th corei7 - RTX4070
600,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",9.88313,9.54421,103.04028,13th corei5 - RTX3060 Ti
601,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.24546,16.6743,21.7867,13th corei7 - GTX1080
602,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",16.55385,17.79957,49.58257,13th corei5 - GTX1650
603,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.87336,17.13978,22.64904,1th Xeon Gold - RTX4070
604,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",10.17502,12.33307,44.03112,13th corei7 - RTX3050
605,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.70992,17.81397,54.04027,13th corei5 - GTX1080
606,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.74874,17.82609,34.89633,13th corei5 - RTX4070
607,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",9.43011,11.81434,88.32968,13th corei7 - RTX3060 Ti
608,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",9.17082,10.0391,49.52921,13th corei5 - RTX3050
609,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.4051,17.80185,24.09636,1th Xeon Gold - GTX1080
610,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.14992,17.40567,123.16206,9th corei7 - RTX2080 Ti
611,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture']",15.12082,17.76335,11.74473,13th corei7 - RTX4070
612,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.81012,5.3453,16.13944,13th corei5 - RTX3060 Ti
613,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",3.70942,4.33853,17.06866,13th corei7 - GTX1080
614,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.93356,5.58748,33.26756,13th corei5 - GTX1650
615,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.63946,5.23641,23.56996,1th Xeon Gold - RTX4070
616,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",3.71338,4.47694,14.03117,13th corei7 - RTX3050
617,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",3.75417,4.58887,14.39876,13th corei5 - GTX1080
618,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.61548,5.36093,25.06735,13th corei5 - RTX4070
619,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.59771,5.25535,9.62049,13th corei7 - RTX3060 Ti
620,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.12177,4.73413,14.2126,13th corei5 - RTX3050
621,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.95516,5.5703,15.46083,1th Xeon Gold - GTX1080
622,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.90736,5.42819,27.84573,9th corei7 - RTX2080 Ti
623,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_core']",4.67202,5.16658,16.22181,13th corei7 - RTX4070
624,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",2.69227,3.31252,207.46867,13th corei5 - RTX3060 Ti
625,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",15.36454,19.63092,21.57174,13th corei7 - GTX1080
626,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",2.8702,3.43167,66.08274,13th corei5 - GTX1650
627,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",20.27853,23.85114,23.52712,1th Xeon Gold - RTX4070
628,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",19.89079,23.89198,13.68798,13th corei7 - RTX3050
629,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",21.98067,26.10752,16.17958,13th corei5 - GTX1080
630,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",21.03488,25.47023,64.4504,13th corei5 - RTX4070
631,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",22.75262,27.02606,81.90879,13th corei7 - RTX3060 Ti
632,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",19.9677,24.40016,6.87076,13th corei5 - RTX3050
633,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",22.33881,26.7001,15.66658,1th Xeon Gold - GTX1080
634,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",20.61147,25.17164,49.81861,9th corei7 - RTX2080 Ti
635,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_boost_clock(GHz)']",19.41365,24.46651,30.35576,13th corei7 - RTX4070
636,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",10.77397,10.71564,104.67986,13th corei5 - RTX3060 Ti
637,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",17.17874,19.46657,12.93879,13th corei7 - GTX1080
638,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",18.47255,20.44442,43.41495,13th corei5 - GTX1650
639,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",17.87993,19.69881,38.53395,1th Xeon Gold - RTX4070
640,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",16.15477,18.7224,29.18648,13th corei7 - RTX3050
641,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",15.56069,17.87538,21.20725,13th corei5 - GTX1080
642,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",17.59911,20.30298,35.6307,13th corei5 - RTX4070
643,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",11.79274,14.99969,76.51925,13th corei7 - RTX3060 Ti
644,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",16.31366,19.10052,23.78362,13th corei5 - RTX3050
645,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",17.72634,21.00404,18.4938,1th Xeon Gold - GTX1080
646,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",17.67834,20.83192,49.98145,9th corei7 - RTX2080 Ti
647,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'VRAM(GB)']",17.8409,21.03841,7.45094,13th corei7 - RTX4070
648,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",9.1516,8.94632,103.74665,13th corei5 - RTX3060 Ti
649,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",15.3021,16.80062,21.3293,13th corei7 - GTX1080
650,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",16.70966,17.9332,48.56839,13th corei5 - GTX1650
651,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",16.15692,17.22666,27.16466,1th Xeon Gold - RTX4070
652,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",10.24907,12.49293,43.92058,13th corei7 - RTX3050
653,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",15.20262,17.48731,25.42252,13th corei5 - GTX1080
654,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",15.07546,17.50833,38.54193,13th corei5 - RTX4070
655,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",9.60271,11.9801,88.13452,13th corei7 - RTX3060 Ti
656,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",9.19554,10.12873,49.51884,13th corei5 - RTX3050
657,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",15.21417,17.69054,23.22347,1th Xeon Gold - GTX1080
658,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",15.14992,17.40567,123.16206,9th corei7 - RTX2080 Ti
659,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture']",15.10474,17.80568,12.38859,13th corei7 - RTX4070
660,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.87925,5.42147,16.86808,13th corei5 - RTX3060 Ti
661,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",3.72753,4.35752,17.06897,13th corei7 - GTX1080
662,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.94487,5.58917,33.27125,13th corei5 - GTX1650
663,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.65531,5.26186,23.52886,1th Xeon Gold - RTX4070
664,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",3.71651,4.4697,13.98817,13th corei7 - RTX3050
665,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",3.72389,4.55436,14.40002,13th corei5 - GTX1080
666,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.61237,5.35262,24.52041,13th corei5 - RTX4070
667,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.57359,5.24411,9.43893,13th corei7 - RTX3060 Ti
668,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.02773,4.62673,14.17583,13th corei5 - RTX3050
669,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.9135,5.56173,15.4624,1th Xeon Gold - GTX1080
670,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.90736,5.42819,27.84573,9th corei7 - RTX2080 Ti
671,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_core']",4.70794,5.19272,16.2876,13th corei7 - RTX4070
672,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",2.69227,3.31252,207.46867,13th corei5 - RTX3060 Ti
673,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",15.36454,19.63092,21.57174,13th corei7 - GTX1080
674,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",2.8702,3.43167,66.08274,13th corei5 - GTX1650
675,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",20.27853,23.85114,23.52712,1th Xeon Gold - RTX4070
676,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",19.89079,23.89198,13.68798,13th corei7 - RTX3050
677,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",21.98067,26.10752,16.17958,13th corei5 - GTX1080
678,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",21.03488,25.47023,64.4504,13th corei5 - RTX4070
679,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",22.75262,27.02606,81.90879,13th corei7 - RTX3060 Ti
680,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",19.9677,24.40016,6.87076,13th corei5 - RTX3050
681,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",22.33881,26.7001,15.66658,1th Xeon Gold - GTX1080
682,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",20.61147,25.17164,49.81861,9th corei7 - RTX2080 Ti
683,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)']",19.41365,24.46651,30.35576,13th corei7 - RTX4070
684,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",10.74842,10.68812,104.67511,13th corei5 - RTX3060 Ti
685,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",17.22083,19.52138,12.89001,13th corei7 - GTX1080
686,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",18.47255,20.44442,43.41495,13th corei5 - GTX1650
687,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",17.91204,19.70627,38.48835,1th Xeon Gold - RTX4070
688,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",16.21466,18.83128,29.11144,13th corei7 - RTX3050
689,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",15.9806,18.07551,21.42738,13th corei5 - GTX1080
690,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",17.30133,20.16694,34.94247,13th corei5 - RTX4070
691,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",11.825,15.04186,76.50637,13th corei7 - RTX3060 Ti
692,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",16.26547,19.10104,23.90043,13th corei5 - RTX3050
693,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",17.73796,21.01295,18.6528,1th Xeon Gold - GTX1080
694,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",17.67834,20.83192,49.98145,9th corei7 - RTX2080 Ti
695,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'VRAM(GB)']",17.8368,21.04416,7.41935,13th corei7 - RTX4070
696,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.7711,3.20246,15.39114,13th corei5 - RTX3060 Ti
697,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.751,3.27752,20.00535,13th corei7 - GTX1080
698,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.87408,3.49742,33.64618,13th corei5 - GTX1650
699,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.52657,3.09801,23.93552,1th Xeon Gold - RTX4070
700,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.84558,3.60115,9.78405,13th corei7 - RTX3050
701,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.51679,3.22359,16.01395,13th corei5 - GTX1080
702,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.5246,3.27332,24.37714,13th corei5 - RTX4070
703,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.55381,3.16741,8.65474,13th corei7 - RTX3060 Ti
704,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.82988,3.45985,3.69871,13th corei5 - RTX3050
705,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.73998,3.44871,22.72137,1th Xeon Gold - GTX1080
706,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.66224,3.25215,24.8332,9th corei7 - RTX2080 Ti
707,lgb,l2(rmse),5,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'gpu_architecture', 'gpu_core']",2.59776,3.08304,15.836,13th corei7 - RTX4070
