,ML,loss,Parameter Num,Const Parameter,Variable Parameter Num,Variable Parameter,Leave One,MAPE train (%),MAPE val (%),MAPE test (%)
2587,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,1.10306,2.0692,14.72585
2588,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3050,1.23471,2.4587,10.91146
2589,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,1.29433,2.61292,19.57113
2590,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,1.53159,2.55834,21.74549
2591,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX4070,1.44421,2.55685,14.70505
2592,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,1.49479,2.6961,15.36016
2593,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - GTX1080,1.3886,2.87695,21.37166
2594,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1650,1.56825,2.65971,34.08454
2595,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - RTX4070,1.27855,2.35845,24.13494
2596,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3050,1.45922,2.74838,10.63938
2597,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1080,1.11082,2.14718,16.3035
2598,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX4070,1.19917,2.45235,27.13815
2599,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,0.96823,1.93043,7.0552
2600,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3050,1.32428,2.3935,4.31839
2601,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,1.31093,2.27488,21.64295
2602,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,1.53751,2.33036,22.12903
2603,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX4070,1.39538,2.40462,15.75757
2604,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,1.49479,2.6961,15.36016
2605,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - GTX1080,1.3886,2.87695,21.37166
2606,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1650,1.56825,2.65971,34.07121
2607,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - RTX4070,1.27855,2.35845,24.35369
2608,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3050,1.45922,2.74838,10.63938
2609,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1080,1.11082,2.14718,16.3035
2610,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX4070,1.19917,2.45235,27.13815
2611,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,0.96823,1.93043,7.0552
2612,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3050,1.32428,2.3935,4.31839
2613,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,1.31093,2.27488,22.38014
2614,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,1.53751,2.33036,22.12903
2615,lgb,l2(rmse),8,"['Total Frames', 'Directory Size (MB)', 'Params']",5,"['cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX4070,1.39538,2.40462,15.75757
2616,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei5 - RTX3060 Ti,1.41549,2.79175,15.43394
2617,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei7 - GTX1080,1.40896,2.75269,19.86701
2618,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei5 - GTX1650,1.6643,2.75379,33.46094
2619,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",1th Xeon Gold - RTX4070,1.3415,2.41186,24.24278
2620,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei7 - RTX3050,1.41386,2.47914,8.56341
2621,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei5 - GTX1080,1.01303,2.09801,16.15775
2622,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei5 - RTX4070,1.35548,2.70162,24.08866
2623,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei7 - RTX3060 Ti,0.97951,2.09677,7.42184
2624,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei5 - RTX3050,1.58828,2.81845,4.14398
2625,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",1th Xeon Gold - GTX1080,1.48413,2.54602,22.02545
2626,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",9th corei7 - RTX2080 Ti,1.33159,2.38739,21.9766
2627,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core']",13th corei7 - RTX4070,1.38934,2.37566,15.31056
2628,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,2.31687,3.52493,147.42804
2629,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,1.1659,2.84518,22.10264
2630,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,2.33288,3.01026,63.48284
2631,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,0.92981,2.65845,28.44071
2632,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,2.05123,3.77825,9.61536
2633,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,1.302,2.74121,26.73389
2634,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,1.58389,3.0255,47.23065
2635,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,2.56596,3.73453,14.26707
2636,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,1.99931,3.45449,6.7717
2637,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,2.24891,3.2168,24.13903
2638,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,1.33782,2.6256,112.85754
2639,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,1.39966,3.19265,5.25334
2640,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,10.75146,11.03197,102.12829
2641,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - GTX1080,18.95547,20.37823,22.61371
2642,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - GTX1650,22.72558,24.07428,46.03372
2643,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",1th Xeon Gold - RTX4070,18.71437,19.92336,34.50767
2644,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - RTX3050,12.52413,14.89341,41.69481
2645,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - GTX1080,17.49946,19.68885,12.61862
2646,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - RTX4070,20.05066,22.44122,49.71654
2647,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,15.681,18.58716,82.91434
2648,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei5 - RTX3050,11.6407,12.49667,45.24182
2649,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",1th Xeon Gold - GTX1080,19.82732,22.15065,16.31333
2650,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,22.01267,24.17674,41.87898
2651,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'VRAM(GB)']",13th corei7 - RTX4070,21.03531,23.21311,32.61973
2652,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,1.43585,2.66912,22.41965
2653,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,1.4005,2.91342,21.4105
2654,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,1.56063,2.57328,33.36323
2655,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,1.14132,2.35028,24.98269
2656,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,1.36563,2.69691,9.92042
2657,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,1.10655,2.19431,13.77691
2658,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,1.19874,2.42705,23.52796
2659,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,1.20585,2.16278,14.01886
2660,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,1.38757,2.47045,11.51573
2661,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,1.32902,2.58436,20.11049
2662,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,1.53159,2.55834,21.74549
2663,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,1.29987,2.48751,14.67896
2664,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,4.03433,5.97652,21.50556
2665,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei7 - GTX1080,2.74938,4.52789,17.05766
2666,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei5 - GTX1650,5.05985,5.92186,33.39872
2667,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",1th Xeon Gold - RTX4070,3.94469,5.3128,25.57126
2668,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX3050,2.95054,4.28443,13.72146
2669,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei5 - GTX1080,2.88729,4.31324,14.12144
2670,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX4070,4.12049,5.70226,25.57905
2671,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,4.00227,5.357,9.88056
2672,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei5 - RTX3050,3.12464,4.3606,13.66665
2673,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",1th Xeon Gold - GTX1080,4.17224,5.63702,17.36171
2674,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,4.46293,5.77352,23.19134
2675,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'VRAM(GB)']",13th corei7 - RTX4070,4.16868,5.46584,13.01677
2676,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,1.78149,3.1183,56.64393
2677,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - GTX1080,1.79507,3.71147,20.05291
2678,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1650,1.39289,2.63356,66.21977
2679,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - RTX4070,1.45662,2.99865,25.30055
2680,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3050,1.37377,3.1642,10.25365
2681,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1080,1.21807,2.6125,13.63804
2682,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX4070,1.39947,2.99975,45.49003
2683,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,1.06471,2.34725,11.38658
2684,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3050,1.56254,3.02473,8.38307
2685,lgb,l2(rmse),9,"['Total Frames', 'Directory Size (MB)', 'Params']",6,"['cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,1.51516,2.94424,15.78113
