Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s)
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.686704874038696
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,58.58562445640564
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.41325831413269
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.03310585021973
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,66.29771375656128
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.68324971199035
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.43750262260437
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,55.90626668930054
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,58.51511216163635
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,55.731360912323
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.011457443237305
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,58.277870416641235
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.20973253250122
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.6184720993042
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,69.52515745162964
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.19613432884216
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.80552840232849
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.453291177749634
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.8162727355957
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.265358686447144
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.47564768791199
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.22808027267456
frame3000_10,3000,360,640,230400,742.9257946014404,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.31983041763306
frame3000_11,3000,360,640,230400,969.1931715011596,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,69.17065763473511
frame3000_12,3000,720,1280,921600,5149.348667144775,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.7316529750824
frame3000_13,3000,540,960,518400,2216.5349712371826,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,67.98812484741211
frame3000_14,3000,360,640,230400,578.4151601791382,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,67.16570806503296
frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.84698224067688
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.65129613876343
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,67.26829385757446
frame3000_4,3000,720,1280,921600,9062.514347076416,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.24667406082153
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,79.2340772151947
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.87854647636414
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.46711611747742
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,69.01313948631287
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.22183394432068
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.78145480155945
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,81.20895218849182
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.23393940925598
frame3500_11,3500,360,640,230400,1605.6990385055542,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,81.52107310295105
frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,80.52056097984314
frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.86953139305115
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,79.86677694320679
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,80.16085624694824
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,79.88456058502197
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,83.41552877426147
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,95.8758487701416
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.48772716522217
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,79.86446356773376
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,79.0528244972229
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,92.25138545036316
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,90.3069658279419
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,88.86071443557739
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,88.73656582832336
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,94.58010363578796
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,92.27299785614014
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,101.4668755531311
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,99.59495210647584
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,103.77117085456848
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,103.28253030776978
frame500_0,500,360,640,230400,127.94269561767578,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,10.987168788909912
frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,11.622879981994627
frame500_2,500,360,640,230400,118.56429481506348,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,11.35394287109375
frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,16.657236099243164
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,164.76274871826172
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,165.4833641052246
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,165.17507648468018
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,164.9739317893982
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,153.89953207969666
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,166.80664110183716
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,246.82031559944153
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,248.08094096183777
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,249.21618342399597
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,249.21915578842163
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,247.9724509716034
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,243.51897025108337
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,249.86752605438232
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,248.07774472236633
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,247.27339506149292
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,248.05568265914917
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,247.50867748260495
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,247.84315252304077
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,250.8937087059021
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,247.625506401062
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.14933800697327
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.6807224750519
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,329.7756495475769
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,331.24586057662964
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,332.98101019859314
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,331.17070746421814
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.42592191696167
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.54145765304565
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,323.1316409111023
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.5649631023407
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,331.0478587150574
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,325.3520541191101
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,333.28070402145386
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.33105206489563
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,330.91608238220215
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,333.1837799549103
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,414.9291841983795
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.967408657074
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.99138045310974
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,417.5085663795471
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.5967035293579
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.581826210022
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.66880464553833
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,414.1197972297669
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.6948297023773
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.3419392108917
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.4964315891266
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.9036462306976
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.7202537059784
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.45583486557007
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.49393582344055
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.3085346221924
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.09623527526855
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,414.581458568573
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.00730633735657
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.7359766960144
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.4667146205902
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,498.7384707927704
frame3000_10,3000,360,640,230400,742.9257946014404,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,495.34186482429504
frame3000_11,3000,360,640,230400,969.1931715011596,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,494.5372316837311
frame3000_12,3000,720,1280,921600,5149.348667144775,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,497.9563901424408
frame3000_13,3000,540,960,518400,2216.5349712371826,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,497.5011887550354
frame3000_14,3000,360,640,230400,578.4151601791382,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,494.9817101955414
frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,499.43120861053467
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,495.6978590488434
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,493.67070055007935
frame3000_4,3000,720,1280,921600,9062.514347076416,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,499.7389590740204
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,497.7705729007721
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.09346175193787
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.13585209846497
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.36315727233887
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,500.52706718444824
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,582.684877872467
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,582.1535840034485
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,577.7365894317627
frame3500_11,3500,360,640,230400,1605.6990385055542,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,578.4352126121521
frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,579.5260889530182
frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,578.0141367912292
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,581.9022967815399
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,583.5738852024078
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,580.1697969436646
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,582.782458782196
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,579.2495996952057
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,577.9182741641998
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,579.4398603439331
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,583.2303767204285
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,664.6938979625702
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,660.8113970756531
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,659.625960111618
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,660.5709919929504
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,665.7676932811737
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,661.3508760929108
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,741.9370505809784
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,738.4778108596802
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,744.631076335907
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,744.1865494251251
frame500_0,500,360,640,230400,127.94269561767578,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,81.87662625312805
frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,83.18886208534241
frame500_2,500,360,640,230400,118.56429481506348,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,82.50561094284058
frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,86.21347856521606
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,9.513223648071287
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,8.912840366363525
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,9.215428829193115
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,9.078837633132936
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,7.777070999145508
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,9.98631191253662
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.286641836166382
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.373792886734009
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,15.01653814315796
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,14.896428108215332
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.397876977920532
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.18319582939148
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,14.983709335327148
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.153594017028809
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.19768524169922
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.25006937980652
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.433481693267822
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.430119752883911
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,14.82111430168152
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.260921716690063
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.744713068008423
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.686461925506592
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.83721685409546
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,18.444909811019897
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,18.962553024291992
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,18.44392442703247
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.72999620437622
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.670019149780273
