Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),cpu_core,cpu_boost_clock(GHz),cpu_thread,cpu_cache(MB),gpu_architecture,gpu_core,gpu_boost_clock(GHz),VRAM(GB)
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,23.190120458602905,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,24.46064853668213,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,22.30815029144287,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,29.705276012420654,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.270232677459717,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.579694747924805,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,31.971674919128414,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.32944107055664,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.91610097885132,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.696619510650635,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,29.933391094207764,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.09759259223938,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.50961327552795,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,31.075969219207764,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.50967168807983,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.68738079071045,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.681020975112915,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.43919038772583,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,33.29830574989319,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.336912393569946,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.12291431427002,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,37.882439374923706,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.64059233665466,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.28336334228515,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.885387897491455,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.82024550437927,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,37.94129705429077,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,42.24969959259033,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,37.72666573524475,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,37.661431074142456,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.54400706291199,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,39.99388122558594,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.26884722709656,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,49.43526363372803,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.22062969207764,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_6,2500,360,640,230400,974.457657814026,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.95815324783325,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.96593904495239,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.32884693145752,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.59655165672302,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_0,3000,360,640,230400,905.256414413452,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.124481439590454,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,49.3784613609314,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_10,3000,360,640,230400,742.9257946014404,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.11663627624512,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_11,3000,360,640,230400,969.1931715011596,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.522000789642334,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_12,3000,720,1280,921600,5149.348667144775,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.79119896888733,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_13,3000,540,960,518400,2216.5349712371826,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.83851337432861,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_14,3000,360,640,230400,578.4151601791382,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,45.256102323532104,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,47.8077540397644,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.458441972732544,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,45.57422065734863,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_4,3000,720,1280,921600,9062.514347076416,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,48.84623956680298,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,56.070411920547485,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.500470876693726,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.35910248756409,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.55172038078308,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,47.27783155441284,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,57.10830545425415,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,57.65981411933899,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,53.12333369255066,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_11,3500,360,640,230400,1605.6990385055542,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,55.24184274673462,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,54.50920248031616,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_13,3500,360,640,230400,837.8115587234497,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,52.97798132896423,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,57.82534503936768,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,58.24297046661377,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,55.21279191970825,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,58.21351170539856,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,67.9690773487091,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,54.15428137779236,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,53.968690156936646,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,57.13253426551819,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,64.09172177314758,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,61.317530155181885,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,59.98749852180481,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,59.659544944763184,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,65.74313879013062,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,62.50894021987915,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,69.80415153503418,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4500_1,4500,360,640,230400,968.272162437439,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,67.1334764957428,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,70.20744252204895,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,69.88074588775635,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame500_0,500,360,640,230400,127.94269561767578,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,7.430610656738281,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame500_1,500,720,1280,921600,599.6991939544678,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,8.04785418510437,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame500_2,500,360,640,230400,118.56429481506348,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,7.652010917663574,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,11.712401151657104,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,73.21481919288635,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,73.34247064590454,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1000_2,1000,540,960,518400,613.689887046814,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,73.45732545852661,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,73.12386894226074,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,68.89781951904297,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,74.00097632408142,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.46557641029358,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.84118580818176,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,110.82057547569276,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,110.78398704528809,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.82867860794067,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.04156017303468,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.04565572738647,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_3,1500,360,640,230400,537.905837059021,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.87058782577516,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.60794687271118,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_5,1500,360,640,230400,444.860857963562,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.86246418952942,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.68469309806824,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.80427193641664,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,111.2400643825531,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,109.74619746208192,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.33473467826843,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.45053625106812,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.2336049079895,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,147.19854879379272,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,147.8957827091217,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,147.06274366378784,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.34322500228882,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.3511278629303,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,144.91505646705627,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.4494423866272,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.72863793373108,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,145.552312374115,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.0826644897461,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.35204935073853,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,146.5448260307312,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.00472235679626,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,184.53081464767456,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.95967411994937,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.01060009002688,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.3898344039917,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.2697267532349,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.22509503364563,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.085458278656,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.69439029693604,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.08205032348633,16.0,5.2,24.0,30.0,1.0,4864.0,1.665,8.0
