,Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),transfer_all,transfer_continuous,transfer_roundtrip,matrix_conv,matrix_convloop,matrix_dot,matrix_dotloop,matrix_add,matrix_addloop
960,frame4000_0,4000,720,1280,921600,5543.311743736267,1th Xeon Gold - RTX4070,Ultralytics/yolov8l,43700000,81,48.804423570632935,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1115,frame2500_16,2500,720,1280,921600,3324.8714685440063,1th Xeon Gold - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,134.66994881629944,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1150,frame3500_6,3500,360,640,230400,1480.9324951171875,1th Xeon Gold - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,184.1769862174988,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1084,frame1500_3,1500,360,640,230400,537.905837059021,1th Xeon Gold - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,78.72856664657593,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
882,frame1000_5,1000,720,1280,921600,1131.3090629577637,1th Xeon Gold - RTX4070,Ultralytics/yolov8l,43700000,81,12.401346683502195,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1068,frame0500_1,500,720,1280,921600,599.6991939544678,1th Xeon Gold - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,26.95609402656555,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1124,frame2500_7,2500,540,960,518400,2782.7661180496216,1th Xeon Gold - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,133.01602745056152,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1065,frame4500_2,4500,360,640,230400,1522.766714096069,1th Xeon Gold - RTX4070,pytorch/ssd300_vgg16,35641826,81,103.88755774497986,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
990,frame1500_6,1500,360,640,230400,456.89137268066406,1th Xeon Gold - RTX4070,pytorch/ssd300_vgg16,35641826,81,30.52263879776001,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
920,frame2500_15,2500,540,960,518400,319.0746965408325,1th Xeon Gold - RTX4070,Ultralytics/yolov8l,43700000,81,32.797114610672,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1045,frame3000_9,3000,720,1280,921600,2228.889018058777,1th Xeon Gold - RTX4070,pytorch/ssd300_vgg16,35641826,81,60.0088677406311,0.39629,0.17592,0.24017,0.40328,0.84915,4.49111,0.49006,0.00522,0.51435
1333,frame3000_6,3000,360,640,230400,941.1938095092772,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,76.17344164848328,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1395,frame2000_7,2000,360,640,230400,521.232232093811,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,344.79842495918274,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1229,frame3000_13,3000,540,960,518400,4433.069942474365,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,83.99308228492737,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1165,frame0500_1,500,720,1280,921600,599.6991939544678,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,13.734403610229492,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1284,frame1500_9,1500,360,640,230400,617.8049640655518,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,37.02976870536804,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1433,frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,516.4477994441986,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1350,frame4000_2,4000,360,640,230400,1417.003812789917,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,99.3216335773468,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1206,frame2500_10,2500,360,640,230400,649.2635126113892,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,70.07820630073547,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1269,frame1000_4,1000,338,640,216320,218.37547492980957,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,25.210534811019897,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1296,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,50.27853488922119,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1243,frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,96.92344737052916,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1181,frame1500_3,1500,360,640,230400,537.905837059021,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,41.75737023353577,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1427,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,516.3956515789032,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1396,frame2000_8,2000,360,640,230400,532.4802484512329,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,345.18252301216125,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1202,frame2000_8,2000,360,640,230400,532.4802484512329,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,55.974870920181274,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1297,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,51.62611103057861,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1217,frame2500_3,2500,360,640,230400,850.7514562606812,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,69.99718880653381,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1422,frame3000_12,3000,720,1280,921600,10298.69733428955,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,514.2913527488708,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1292,frame2000_15,2000,360,640,230400,697.5388469696045,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,49.60228681564331,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1192,frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,55.63452053070069,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1347,frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,90.40273427963255,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1327,frame3000_14,3000,360,640,230400,1156.8303203582764,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,74.71937155723572,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1315,frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,74.75006890296936,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1408,frame2500_18,2500,360,640,230400,589.4090147018433,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,430.3010666370392,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1366,frame1000_4,1000,338,640,216320,218.37547492980957,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,164.13553071022034,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1195,frame2000_15,2000,360,640,230400,697.5388469696045,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,55.98365068435669,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1196,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,55.88789129257202,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1291,frame2000_14,2000,360,640,230400,752.9554786682129,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,50.40861129760742,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1349,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,100.75907349586488,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1442,frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,599.407133102417,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1435,frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,600.7494578361511,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1311,frame2500_18,2500,360,640,230400,589.4090147018433,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,62.25290894508362,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1440,frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,600.4947271347046,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1341,frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,91.32722401618958,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1263,frame0500_2,500,360,640,230400,118.56429481506348,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,12.582193613052368,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1361,frame0500_3,500,2160,3840,8294400,2999.1242027282715,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,90.85177636146544,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1407,frame2500_17,2500,360,640,230400,897.2026824951172,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,430.7243843078613,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1279,frame1500_4,1500,360,640,230400,514.2756662368774,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,37.265695571899414,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1429,frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,515.8651683330536,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1236,frame3000_6,3000,360,640,230400,941.1938095092772,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,84.08961081504822,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1189,frame2000_1,2000,360,640,230400,841.1509265899658,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,55.895636320114136,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1329,frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,76.03697109222412,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1451,frame4500_0,4500,540,960,518400,2751.66600894928,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,770.1145784854889,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1338,frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,92.0245761871338,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1453,frame4500_2,4500,360,640,230400,1522.766714096069,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,774.6983711719513,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1203,frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,55.42984461784363,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1357,frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,114.47063779830933,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1252,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,111.7585334777832,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1234,frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,83.12178015708923,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1251,frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,110.86615180969238,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1406,frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,430.3532929420471,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1441,frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,602.6732697486877,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1375,frame1500_3,1500,360,640,230400,537.905837059021,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,259.15919280052185,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1173,frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,27.680742979049683,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1359,frame0500_1,500,720,1280,921600,599.6991939544678,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,85.97349309921265,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1415,frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei7 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,429.93097257614136,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1356,frame4500_2,4500,360,640,230400,1522.766714096069,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,114.92257714271544,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1281,frame1500_6,1500,360,640,230400,456.89137268066406,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,37.73699140548706,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1211,frame2500_15,2500,540,960,518400,319.0746965408325,13th corei7 - RTX3050,Ultralytics/yolov8l,43700000,81,70.150559425354,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1336,frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei7 - RTX3050,pytorch/ssd300_vgg16,35641826,81,77.70904397964478,0.21162,0.13608,0.17636,1.32342,3.03578,16.45529,1.77132,0.01565,1.55983
1669,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.46711611747742,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1731,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,325.3520541191101,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1565,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,100.8420386314392,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1501,frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,33.82251000404358,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1620,frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,44.388928174972534,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1769,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,496.13585209846497,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1686,frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,92.25138545036316,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1542,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,102.15684628486632,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1605,frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,23.054165601730347,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1632,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,45.16673159599304,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1579,frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,129.17460322380066,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1517,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,49.92173147201538,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1763,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,499.43120861053467,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1732,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,333.28070402145386,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1538,frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,84.30101871490479,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1633,frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,45.26253795623779,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1553,frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,101.7706708908081,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1758,frame3000_10,3000,360,640,230400,742.9257946014404,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,495.34186482429504,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1628,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,44.65445876121521,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1528,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,67.1276364326477,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1683,frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.48772716522217,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1663,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,68.84698224067688,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1651,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.19613432884216,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1744,frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.6948297023773,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1702,frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,165.17507648468018,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1531,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,65.64722084999084,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1532,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,82.23626041412354,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1627,frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,44.593703508377075,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1685,frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,79.0528244972229,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1778,frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,581.9022967815399,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1771,frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,500.52706718444824,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1647,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,58.277870416641235,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1776,frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,579.5260889530182,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1677,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.86953139305115,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1599,frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,12.149518013000488,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1697,frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,11.622879981994627,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1743,frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,414.1197972297669,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1615,frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,33.8575177192688,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1765,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,493.67070055007935,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1572,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,127.6604142189026,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1525,frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,83.17103409767151,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1665,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,67.26829385757446,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1787,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,660.8113970756531,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1674,frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.23393940925598,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1789,frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,660.5709919929504,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1539,frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,102.34823894500732,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
